Nombre prénoms déclarés;Sexe;Annee;Prenoms;Nombre total cumule par annee
29;M;2020;Youssouf;29
32;F;2017;Elise;32
5;F;2013;Kate;5
15;F;2019;Emmy;15
7;F;2019;Nadia;7
6;M;2015;Loup;6
122;M;2021;Aaron;122
9;M;2016;Christian;9
5;F;2012;Tamara;5
27;F;2020;Awa;27
14;F;2017;Emilia;14
16;F;2013;Kelly;16
14;F;2019;Rebecca;14
6;M;2019;Dany;6
32;M;2015;Luca;32
121;F;2021;Léa;121
5;M;2016;Colomban;5
7;M;2012;Valentino;7
26;M;2020;Matthieu;26
14;F;2017;Eve;14
7;F;2013;Kimberly;7
13;M;2019;Jonah;13
6;F;2019;Marion;6
11;F;2015;Luce;11
96;F;2021;Alix;96
11;F;2016;Diana;11
5;M;2012;Vianney;5
25;M;2020;Nathanaël;25
7;M;2017;Ewen;7
7;F;2013;Leslie;7
13;F;2019;Lucile;13
6;F;2019;Perla;6
5;F;2015;Maissa;5
89;M;2021;Nathan;89
6;F;2016;Dounia;6
42;F;2012;Violette;42
22;M;2020;Nahil;22
7;F;2017;Fanny;7
9;F;2013;Liya;9
12;F;2019;Laya;12
6;F;2019;Razane;6
35;M;2015;Matteo;35
88;F;2021;Suzanne;88
6;M;2016;Eddy;6
12;M;2012;Waël;12
21;F;2020;Ariane;21
12;F;2017;Farah;12
17;M;2013;Luc;17
12;F;2019;Nélia;12
6;F;2019;Tahel;6
25;F;2015;Mélina;25
70;M;2021;Rayan;70
6;F;2016;Elif;6
14;M;2012;Yannis;14
19;M;2020;Diego;19
17;M;2017;Ferdinand;17
31;M;2013;Luca;31
11;M;2019;Constant;11
5;M;2019;Dante;5
5;M;2015;Moulay;5
65;M;2021;Gustave;65
15;F;2016;Emilia;15
11;M;2012;Youcef;11
19;F;2020;Coline;19
9;M;2017;François;9
25;F;2013;Luna;25
10;M;2019;Luc;10
5;M;2019;Frédéric;5
41;F;2015;Myriam;41
57;F;2021;Élise;57
24;F;2016;Emmy;24
9;M;2012;Zachary;9
18;F;2020;Elina;18
18;M;2017;Grégoire;18
33;M;2013;Marceau;33
10;M;2019;Sébastien;10
5;M;2019;Gaspar;5
84;M;2015;Naël;84
49;F;2021;Albane;49
28;F;2016;Fanta;28
8;M;2013;Aboubakar;8
15;F;2020;Manel;15
27;M;2017;Hamza;27
6;M;2013;Matis;6
10;F;2019;Colombe;10
5;M;2019;Izaac;5
24;M;2015;Nino;24
42;F;2021;Brune;42
9;F;2016;Fatimata;9
5;M;2013;Albéric;5
14;M;2020;Ange;14
13;F;2017;Hélène;13
10;F;2013;Naïla;10
8;M;2019;Elyes;8
5;M;2019;Joakim;5
14;F;2015;Noor;14
40;F;2021;Maria;40
7;F;2016;Fiona;7
22;F;2013;Aliya;22
14;M;2020;Dylan;14
16;M;2017;Henry;16
7;F;2013;Namizata;7
5;M;2019;Lucca;5
79;F;2015;Nour;79
36;M;2021;Anatole;36
9;M;2016;Guillaume;9
35;F;2013;Anouk;35
14;M;2020;Mahé;14
13;M;2017;Iyed;13
28;M;2013;Nils;28
5;M;2019;Raoul;5
5;F;2015;Nourane;5
33;F;2021;Valentine;33
12;M;2016;Hayden;12
31;M;2013;Arsène;31
14;F;2020;Angèle;14
6;F;2017;Jeannette;6
5;F;2013;Ophélie;5
5;F;2019;Ernestine;5
16;M;2015;Pablo;16
33;M;2021;Ahmed;33
12;M;2016;Imrane;12
10;M;2013;Ayden;10
14;F;2020;Halima;14
9;M;2017;Jonah;9
5;M;2013;Rami;5
5;F;2019;Habiba;5
5;M;2015;Ramy;5
30;M;2021;Ilyes;30
24;M;2016;Ismael;24
7;F;2013;Bonnie;7
13;M;2020;Aksel;13
5;M;2017;Josh;5
5;F;2013;Rébecca;5
5;F;2019;Mayane;5
9;F;2015;Serena;9
28;F;2021;Mahault;28
9;M;2016;Jordan;9
7;M;2013;Carl;7
13;F;2020;Amélie;13
14;M;2017;Julian;14
137;M;2013;Samuel;137
5;F;2019;Molly;5
7;F;2015;Shirel;7
21;M;2021;Constantin;21
8;F;2016;Kayla;8
41;F;2013;Célia;41
11;M;2020;Elijah;11
13;M;2017;Justin;13
14;F;2013;Serena;14
188;M;2020;Mohamed;188
14;M;2015;Sofiane;14
18;M;2021;Nassim;18
5;F;2016;Kendra;5
7;M;2013;Célian;7
11;F;2020;Aïda;11
8;M;2017;Karim;8
6;F;2013;Shaïly;6
162;M;2020;Léo;162
6;F;2015;Sofya;6
17;M;2021;Maximilien;17
8;F;2016;Laurine;8
25;M;2013;César;25
11;F;2020;Liya;11
6;F;2017;Léah;6
8;M;2013;Soan;8
136;F;2020;Rose;136
19;F;2015;Soline;19
16;F;2021;Lilya;16
9;M;2016;Léo-Paul;9
5;F;2013;Charlize;5
10;M;2020;Matthias;10
15;F;2017;Leïla;15
6;F;2013;Tara;6
109;M;2020;Côme;109
67;M;2015;Ulysse;67
16;M;2021;Mahamadou;16
29;F;2016;Louisa;29
14;M;2013;Chris;14
10;M;2020;Naor;10
5;M;2017;Leyth;5
14;F;2013;Tessa;14
98;M;2020;Aaron;98
6;F;2015;Zoë;6
15;F;2021;Aicha;15
18;F;2016;Louison;18
54;M;2013;Côme;54
8;M;2020;Christ;8
7;M;2017;Lou;7
9;M;2013;Thiago;9
97;F;2020;Victoire;97
17;M;2016;Abdoulaye;17
15;F;2021;Nava;15
7;F;2016;Luce;7
8;F;2013;Cyrine;8
8;F;2020;Carla;8
15;M;2017;Mahamadou;15
5;M;2013;Tomas;5
77;F;2020;Agathe;77
20;M;2016;Aboubacar;20
15;M;2021;Eugène;15
17;F;2016;Maïmouna;17
10;M;2013;Dan;10
8;F;2020;Helena;8
12;M;2017;Mahé;12
11;M;2013;Waël;11
64;F;2020;Inaya;64
74;M;2016;Adrien;74
14;F;2021;Anaé;14
116;F;2016;Manon;116
48;F;2013;Elise;48
7;M;2020;Eren;7
29;M;2017;Malo;29
16;M;2013;Walid;16
52;F;2020;Aminata;52
8;F;2016;Agnès;8
14;F;2021;Fatou;14
12;F;2016;Mariama;12
9;F;2013;Elizabeth;9
7;M;2020;Lysandre;7
33;M;2017;Mamadou;33
10;M;2013;Yahya;10
51;M;2020;Achille;51
7;M;2016;Aimé;7
14;F;2021;Lyana;14
6;F;2016;Matilde;6
26;M;2013;Emmanuel;26
7;M;2020;Rayane;7
41;M;2017;Moussa;41
64;F;2013;Yasmine;64
51;M;2020;Solal;51
9;F;2016;Amalia;9
14;F;2021;Nélia;14
13;M;2016;Matthias;13
16;F;2013;Emy;16
7;M;2020;Tobias;7
25;M;2017;Nael;25
5;M;2014;Aharon;5
49;F;2020;Yasmine;49
16;F;2016;Astrid;16
13;F;2021;Rosalie;13
10;F;2016;Melissa;10
16;F;2013;Enora;16
7;F;2020;Héléna;7
5;F;2017;Naelle;5
5;F;2014;Alissa;5
45;F;2020;Albane;45
5;F;2016;Athénaïs;5
12;F;2021;Lyne;12
21;F;2016;Mina;21
40;F;2013;Esther;40
6;M;2020;Eric;6
20;M;2017;Neil;20
9;M;2014;Alix;9
44;M;2020;Elie;44
5;F;2016;Ayana;5
12;M;2021;Aimé;12
15;F;2016;Myla;15
7;F;2013;Ève;7
6;M;2020;Gustavo;6
23;M;2017;Noa;23
20;F;2014;Alya;20
44;M;2020;Evan;44
16;M;2016;Bilal;16
12;M;2021;Cheikh;12
8;F;2016;Nadine;8
13;M;2013;Fares;13
6;M;2020;Haron;6
14;M;2017;Oumar;14
11;F;2014;Andrea;42
43;F;2020;Noa;43
9;M;2016;Bilel;9
12;M;2021;Ryan;12
28;M;2016;Nathanaël;28
5;F;2013;Fatim;5
6;M;2020;Milhane;6
5;M;2017;Paolo;5
29;M;2014;Anis;29
38;F;2020;Thelma;38
5;M;2016;Chahine;5
11;F;2021;Lital;11
7;F;2016;Oriane;7
6;F;2013;Gisèle;6
6;M;2020;Samba;6
17;F;2017;Rachel;17
21;F;2014;Bintou;21
31;F;2020;Élise;31
11;M;2016;Colin;11
11;M;2021;Ilan;11
10;M;2016;Rémy;10
8;F;2013;Grace;8
6;M;2020;Stefan;6
11;F;2017;Rym;11
10;F;2014;Cécile;10
28;M;2020;Jacob;28
23;M;2016;Diego;23
11;M;2021;Tenzin;11
8;M;2016;Riyad;8
16;F;2013;Halima;16
6;M;2020;Yacouba;6
15;F;2017;Safiya;15
7;M;2014;Chahine;7
24;F;2020;Lyna;24
10;M;2016;El;10
10;F;2021;Aïsha;10
6;M;2016;Salif;6
8;M;2013;Hélie;8
6;F;2020;Élia;6
5;F;2017;Samira;5
22;F;2014;Clarisse;22
22;M;2020;Adama;22
22;M;2016;Émile;22
10;F;2021;Athéna;10
117;M;2016;Samuel;117
20;M;2013;Ilian;20
6;F;2020;Éloïse;6
42;F;2017;Sara;42
105;M;2014;Clément;105
18;F;2020;Maxine;18
32;M;2016;Ernest;32
10;F;2021;Fleur;10
31;M;2016;Sasha;31
7;M;2013;Jack;7
6;F;2020;Élyne;6
30;M;2017;Sasha;30
21;F;2014;Coline;21
17;M;2020;Milan;17
5;M;2016;Flavio;5
10;F;2021;Kiara;10
31;F;2016;Sirine;31
15;M;2013;Julian;15
5;F;2017;Solène;5
8;M;2014;Constant;8
17;F;2020;Fatou;17
5;F;2016;Frida;5
10;F;2021;Noor;10
10;F;2016;Talya;10
5;M;2013;Lohan;5
23;F;2017;Soline;23
7;F;2014;Coralie;7
17;F;2020;Nélia;17
6;M;2016;Giulian;6
10;M;2021;Alpha;10
7;M;2016;Ylan;7
28;F;2013;Lucile;28
14;F;2017;Tessa;14
5;M;2014;Cyprien;5
17;F;2020;Ninon;17
5;F;2016;Hania;5
10;M;2021;Mohamed-Lamine;10
5;M;2016;Yoni;5
49;F;2013;Madeleine;49
5;M;2017;Théophane;5
5;F;2014;Ela;5
16;M;2020;Julian;16
7;M;2016;Harry;7
9;F;2021;Elia;9
50;M;2016;Youssef;50
13;F;2013;Mayssa;13
6;M;2017;Thierno;6
8;F;2014;Ève;8
15;M;2020;Lino;15
6;M;2016;Jassim;6
9;F;2021;Tasnim;9
18;M;2016;Youssouf;18
15;F;2013;Mina;15
6;M;2017;Tim;6
8;M;2014;Ezra;8
15;F;2020;Mélissa;15
10;M;2016;Jérémie;10
9;F;2021;Ysé;9
29;M;2016;Zakaria;29
111;F;2013;Nina;111
8;M;2017;Tony;8
5;M;2014;Flavien;5
15;F;2020;Sienna;15
19;M;2016;Johan;19
9;M;2021;George;9
16;F;2016;Zaynab;16
9;F;2013;Nine;9
119;F;2017;Victoria;119
5;M;2014;Fodé;5
14;F;2020;Flore;14
29;M;2016;Joshua;29
9;M;2021;Nabil;9
14;M;2017;Aboubakar;14
5;F;2013;Noha;11
5;M;2017;Viktor;5
8;F;2014;Gabriela;8
12;M;2020;Ewen;12
6;F;2016;Kadiatou;6
9;M;2021;Nahil;9
21;F;2017;Adélaïde;21
33;F;2013;Océane;33
9;M;2017;Yoann;9
53;M;2014;Gustave;53
12;M;2020;Melchior;12
5;M;2016;Killian;5
8;F;2021;Jessica;8
16;M;2017;Alex;16
7;F;2013;Oriane;7
63;M;2017;Youssef;63
7;M;2014;Idrissa;7
12;M;2020;Yann;12
7;F;2016;Leila;7
8;M;2021;Eliel;8
10;F;2017;Amandine;10
6;M;2013;Oskar;6
11;M;2018;Aboubakar;11
9;M;2014;Ilan;9
12;F;2020;Alia;12
12;F;2016;Leyna;12
8;M;2021;Viggo;8
33;M;2017;Anas;33
10;F;2013;Rahma;10
16;M;2018;Adrian;16
21;M;2014;Ilyas;21
11;M;2020;Kevin;11
5;F;2016;Liz;5
7;F;2021;Neïla;7
8;F;2017;Anita;8
17;F;2013;Rebecca;17
5;F;2018;Aïko;5
25;F;2014;Imane;25
11;M;2020;Mahamadou;11
157;M;2016;Lucas;157
7;F;2021;Rania;7
8;F;2017;Annabelle;8
48;F;2013;Sasha;69
11;M;2018;Alan;11
23;F;2014;Irène;23
11;F;2020;Aria;11
15;F;2016;Lucy;15
7;M;2021;Marwan;7
38;M;2017;Aylan;38
5;F;2013;Sérine;5
199;F;2018;Alice;199
75;F;2014;Iris;75
11;F;2020;Malia;11
14;F;2016;Malak;14
7;M;2021;Raoul;7
5;F;2017;Aylin;5
16;F;2013;Soline;16
26;F;2018;Aliyah;26
96;M;2014;Isaac;96
10;M;2020;Aly;10
5;M;2016;Manil;5
6;F;2021;Aïssata;6
9;F;2017;Bella;9
6;M;2013;Souleyman;6
20;F;2018;Anaëlle;20
5;F;2014;Israa;5
9;M;2020;Daouda;9
103;F;2016;Mathilde;103
6;F;2021;Alyah;6
10;M;2017;Bilel;10
14;F;2013;Tal;14
130;M;2018;Antoine;130
10;M;2014;Jaden;10
9;M;2020;Ilyane;9
78;M;2016;Maxence;78
6;F;2021;Elvire;6
30;F;2017;Blanche;30
15;F;2013;Thaïs;15
40;M;2018;Armand;40
7;M;2014;Joakim;7
9;M;2020;Joaquim;9
10;F;2016;Mayssa;10
6;F;2021;Kadidja;6
6;F;2017;Cataleya;6
14;M;2013;Ugo;14
21;F;2018;Astrid;21
9;M;2014;Joaquim;9
9;M;2020;Lévi;9
116;F;2016;Mila;116
6;F;2021;Nicole;6
10;F;2017;Cécile;10
91;F;2013;Victoire;91
5;F;2018;Ayleen;5
13;F;2014;Kadiatou;13
9;M;2020;Rafaël;9
11;F;2016;Naomie;11
6;M;2021;Abou;6
6;M;2017;Célestin;6
5;F;2013;Zelda;5
20;M;2018;Aymen;20
13;M;2014;Kamil;13
9;F;2020;Mara;9
9;F;2016;Nicole;9
6;M;2021;Alassane;6
19;F;2017;Célestine;19
18;M;2014;Abdallah;18
39;M;2018;Ayoub;39
6;M;2014;Kilian;6
8;M;2020;Aïden;8
25;M;2016;Nils;25
6;M;2021;Jelani;6
11;M;2017;Chahine;11
10;M;2014;Akram;10
5;F;2018;Cataleya;5
12;M;2014;Leonardo;12
8;M;2020;Anthony;8
30;M;2016;Nino;30
6;M;2021;Joaquim;6
87;M;2017;Charles;87
24;M;2014;Aksel;24
6;F;2020;Naïma;6
7;M;2018;Christopher;7
161;F;2014;Lina;161
8;M;2020;Ayan;8
33;F;2016;Noa;59
6;M;2021;Pietro;6
16;F;2017;Cléo;16
30;F;2014;Albane;30
6;F;2020;Noée;6
61;F;2018;Clara;61
13;M;2014;Lou;13
8;M;2020;Isayah;8
7;F;2016;Patricia;7
6;M;2021;Younès;6
6;M;2017;Dalil;6
7;M;2014;Alfred;7
6;F;2020;Oriane;6
7;F;2018;Cloé;7
12;F;2014;Lya;12
8;F;2020;Marthe;8
23;M;2016;Ryan;23
5;F;2021;Anouck;5
37;F;2017;Daphné;37
7;F;2014;Anaé;7
5;M;2020;Clovis;5
8;F;2018;Dahlia;8
13;F;2014;Maeva;13
7;F;2020;Leonor;7
16;M;2016;Salim;16
5;F;2021;Ilef;5
33;F;2017;Eden;89
11;F;2014;Angela;11
5;M;2020;Mickael;5
5;M;2018;Dante;5
67;F;2014;Margot;67
6;F;2020;Dayana;6
43;F;2016;Sara;43
5;F;2021;Josephine;5
26;F;2017;Eléonore;26
15;F;2014;Angèle;15
5;M;2020;Noâm;5
70;M;2018;David;70
34;F;2014;Maria;34
6;F;2020;Eileen;6
9;F;2016;Serena;9
5;F;2021;Louane;5
6;M;2017;Elyan;6
5;F;2014;Angie;5
5;F;2020;Elyssa;5
6;M;2018;Denis;6
6;F;2014;Matilde;6
6;M;2016;Shay;6
5;F;2021;Naïa;5
22;M;2017;Emile;22
61;F;2014;Ava;61
5;F;2020;Francesca;5
36;F;2018;Éléonore;36
15;F;2014;Mellina;15
99;M;2016;Thomas;99
5;F;2021;Yona;5
29;M;2017;Émile;29
5;F;2014;Bella;5
5;F;2020;Nada;5
9;M;2018;Elijah;9
5;F;2014;Milena;5
9;M;2016;Tony;9
5;M;2021;Anass;5
59;M;2017;Evan;59
45;F;2014;Céleste;45
101;F;2021;Sarah;101
9;M;2018;Eloi;9
11;F;2014;Milla;11
9;M;2016;Xavier;9
5;M;2021;Artus;5
7;F;2017;Ève;7
11;M;2014;Célestin;11
84;M;2021;Axel;84
17;M;2018;Elyas;17
16;F;2014;Naomie;16
9;M;2017;Adil;9
5;M;2021;Ladislas;5
10;F;2017;Gabriella;10
8;M;2014;Christophe;8
77;M;2021;Amir;77
5;M;2018;Éthan;5
22;F;2014;Ninon;22
11;F;2017;Aïssata;11
7;F;2017;Gaia;7
83;F;2014;Clémence;83
75;M;2021;Ethan;75
21;F;2018;Eugénie;21
86;M;2014;Noé;86
201;F;2017;Alice;201
56;F;2017;Garance;56
5;F;2014;Dania;5
70;M;2021;Abel;70
9;F;2018;Éva;9
5;M;2014;Pacôme;5
6;M;2017;Aloïs;6
6;M;2017;Giulio;6
6;F;2014;Daniella;6
60;F;2021;Lila;60
6;F;2018;Georgia;6
44;M;2014;Quentin;44
36;M;2017;Anatole;36
5;F;2017;Ilona;5
87;M;2014;David;87
59;M;2021;Robin;59
6;M;2018;Guillaume;6
5;F;2014;Rébecca;5
44;M;2017;Andrea;44
20;F;2017;Irène;20
16;M;2014;Dorian;16
57;M;2021;Georges;57
14;M;2018;Hayden;14
49;F;2014;Sara;49
5;F;2017;Anne-Marie;5
19;M;2017;Jad;19
23;F;2014;Éléonore;23
54;M;2021;Noam;54
10;M;2018;Idris;10
97;M;2014;Simon;97
9;M;2017;Arthus;9
5;M;2017;Kayden;5
22;F;2014;Émilie;22
49;M;2021;Milo;49
9;F;2018;Ilona;9
10;F;2014;Sonia;10
19;F;2017;Athénaïs;19
15;F;2017;Laetitia;15
21;F;2014;Emmy;21
48;M;2021;Kaïs;48
21;F;2018;Irène;21
6;M;2014;Tahar;6
5;F;2017;Aurélie;5
5;F;2017;Leah;5
22;F;2014;Emna;22
37;F;2021;Sasha;37
15;M;2018;Jayden;15
5;F;2014;Tanya;5
17;M;2017;Bastien;17
37;M;2017;Lenny;37
7;F;2014;Eulalie;7
34;F;2021;Faustine;34
17;F;2018;Jennah;17
86;M;2014;Timothée;86
6;M;2017;Brieuc;6
8;F;2017;Liel;8
9;F;2014;Fatimata;9
27;F;2021;Blanche;27
5;F;2018;Lea;5
8;M;2014;Vianney;8
5;F;2017;Caroline;5
44;F;2017;Lila;44
58;F;2014;Fatoumata;58
25;M;2021;Leo;25
69;M;2018;Léonard;69
9;M;2014;Yani;9
6;M;2017;Charly;6
37;F;2017;Lise;37
97;F;2014;Gabrielle;97
21;F;2021;Elya;21
5;F;2018;Leya;5
356;M;2015;Adam;356
5;F;2017;Christina;5
7;M;2017;Loïs;7
38;M;2014;Hamza;38
18;F;2021;Alia;18
10;F;2018;Lia;10
13;F;2015;Aicha;13
8;F;2017;Cléa;8
16;F;2017;Lya;16
22;F;2014;Hana;22
18;M;2021;Oumar;18
6;F;2018;Luz;6
9;F;2015;Aïssata;9
7;M;2017;Clovis;7
25;F;2017;Maëlys;25
11;M;2014;Henry;11
15;F;2021;Eline;15
8;F;2018;Lydia;8
28;M;2015;Alex;28
7;F;2017;Divine;7
22;F;2017;Malak;22
9;M;2014;Hillel;9
14;F;2021;Gisèle;14
14;M;2018;Mady;14
5;F;2015;Alissa;5
56;M;2017;Eden;56
17;M;2017;Mathieu;17
11;M;2014;Jérémy;11
14;F;2021;Ora;14
7;M;2018;Mahdi;7
13;F;2015;Amy;13
5;M;2017;Edmond;5
8;F;2017;Melissa;8
6;F;2014;Kayla;6
12;F;2021;Paola;12
63;F;2018;Marie;63
8;F;2015;Annabelle;8
13;M;2017;Eliot;13
8;F;2017;Miral;8
11;M;2014;Kenzo;11
12;M;2021;Alessandro;12
7;M;2018;Marlow;7
12;M;2015;Anthony;12
12;M;2017;Elliott;12
7;M;2017;Mohamed-Lamine;7
34;M;2014;Léandre;34
12;M;2021;Calixte;12
8;M;2018;Mattia;8
5;M;2015;Aris;5
14;F;2017;Éloïse;14
14;F;2017;Naïla;14
5;F;2014;Leïna;5
11;F;2021;Izïa;11
21;M;2018;Max;21
20;F;2015;Bintou;20
18;F;2017;Émilie;18
8;F;2017;Naya;8
6;F;2014;Lilly;6
11;F;2021;Kayla;11
8;F;2018;Milla;8
21;F;2015;Cléo;21
14;F;2017;Estelle;14
9;F;2017;Nell;9
18;F;2014;Lilya;18
11;F;2021;Malia;11
7;F;2018;Myla;7
20;M;2015;Constantin;20
19;F;2017;Eugénie;19
5;F;2017;Nola;5
7;F;2014;Line;7
10;F;2021;Martha;10
86;M;2018;Nathan;86
11;M;2015;Dan;11
9;F;2017;Eya;9
51;F;2017;Pauline;51
27;F;2014;Livia;27
10;F;2021;Sira;10
6;M;2018;Qassim;6
9;F;2015;Eléa;9
5;F;2017;Gina;5
7;F;2017;Rania;7
11;F;2014;Luce;11
10;M;2021;Avi;10
9;F;2018;Ramata;9
8;F;2015;Elyne;8
13;F;2017;Hafsa;13
15;M;2017;Rayane;15
6;M;2014;Lukas;6
10;M;2021;Charly;10
7;M;2018;Romeo;7
7;M;2015;Emil;7
23;F;2017;Hana;23
7;M;2017;Rémi;7
8;F;2014;Maelys;8
9;F;2021;Bella;9
7;M;2018;Ryad;7
179;F;2015;Emma;179
5;M;2017;Hédi;5
85;F;2017;Romy;85
7;M;2014;Maher;7
9;F;2021;Clarisse;9
6;M;2018;Saïd;6
13;F;2015;Emmy;13
42;M;2017;Ilyes;42
44;F;2017;Sasha;74
5;M;2014;Malek;5
9;M;2021;François;9
6;M;2018;Salman;6
20;F;2015;Farah;20
63;F;2017;Léna;63
14;M;2017;Sekou;14
6;M;2014;Mohammad;6
8;F;2021;Yael;8
7;M;2018;Santiago;7
33;F;2015;Faustine;33
221;F;2017;Louise;221
24;F;2017;Sirine;24
5;M;2014;Nadir;5
8;M;2021;Jibril;8
5;F;2018;Shahd;5
7;F;2015;Flore;7
56;M;2017;Lucien;56
7;F;2017;Thalia;7
5;F;2014;Nélya;5
8;M;2021;Mohammad;8
18;F;2018;Simone;18
27;F;2015;Gabriella;27
5;F;2017;Luisa;5
23;M;2017;Théodore;23
5;F;2014;Nicole;5
7;F;2021;Ayna;7
106;F;2018;Sofia;106
96;F;2015;Gabrielle;96
5;F;2017;Lynn;5
17;M;2017;Waël;17
19;M;2014;Nils;19
7;F;2021;Eve;7
34;F;2018;Sophie;34
15;M;2015;Gauthier;15
8;F;2017;Maeva;8
16;M;2017;Yacine;16
20;F;2014;Olympe;20
7;M;2021;Seydou;7
9;F;2018;Tasnim;9
9;F;2015;Haya;9
6;M;2017;Mahdi;6
50;F;2017;Yasmine;50
42;M;2014;Rafael;42
7;M;2021;Soren;7
6;F;2018;Telma;6
6;M;2015;Ilyane;6
29;M;2017;Marc;29
6;F;2018;Abby;6
17;M;2014;Rafaël;17
6;F;2021;Anaë;6
86;M;2018;Valentin;86
64;M;2015;Jean;64
63;F;2017;Marie;63
15;M;2018;Abdallah;15
20;M;2014;Raphael;20
6;F;2021;Dounia;6
12;M;2018;Youcef;12
10;M;2015;Jérémie;10
5;M;2017;Mazen;5
5;M;2018;Abdullah;5
94;F;2014;Romane;94
6;F;2021;Jodie;6
26;M;2018;Zacharie;26
9;M;2015;Johan;9
7;M;2017;Mendel;7
5;M;2018;Abou;5
7;M;2014;Saif;7
6;F;2020;Ndeye;6
6;F;2021;Razane;6
8;F;2018;Zita;8
38;M;2015;Joshua;38
33;F;2017;Myriam;33
6;M;2018;Adriel;6
32;M;2014;Sami;32
5;M;2020;Armel;5
6;F;2021;Safa;6
142;M;2019;Léo;142
6;M;2015;Karl;6
9;F;2017;Nadia;9
8;M;2018;Ahmad;8
9;M;2014;Sekou;9
5;M;2020;Francesco;5
6;M;2021;Andréas;6
109;F;2019;Romane;109
5;F;2015;Khady;5
5;M;2017;Neyl;5
8;F;2018;Aicha;8
8;M;2014;Siméon;8
5;M;2020;Gael;5
6;M;2021;Keziah;6
66;M;2019;Baptiste;66
108;M;2015;Liam;108
37;M;2017;Nicolas;37
21;F;2018;Alexandra;21
18;F;2014;Sixtine;18
5;M;2020;Ihsan;5
6;M;2021;Lewis;6
61;M;2019;Abel;61
16;F;2015;Lison;16
59;M;2017;Nolan;59
25;M;2018;Anas;25
10;M;2014;Soan;10
5;M;2020;Liron;5
5;F;2021;April;5
53;F;2019;Salomé;53
6;M;2015;Livio;6
9;M;2017;Racim;9
95;F;2018;Apolline;95
5;F;2014;Tasnim;5
5;F;2020;Amel;5
5;F;2021;Assetou;5
46;M;2019;Tom;46
176;M;2015;Lucas;176
40;F;2017;Raphaëlle;40
9;M;2018;Archibald;9
52;M;2014;Tom;52
5;F;2020;Fatima-Zahra;5
5;F;2021;Azélie;5
38;M;2019;Kylian;38
8;M;2015;Luis;8
7;F;2017;Safa;7
14;F;2018;Assil;14
17;M;2014;Vincent;17
5;F;2020;Fleur;5
5;F;2021;Erin;5
25;F;2019;Andréa;25
17;F;2015;Lya;17
17;M;2017;Sandro;17
20;M;2018;Aurélien;20
16;M;2015;Aboubacar;16
5;F;2020;Ina;5
5;F;2021;Kamelia;5
23;M;2019;Nael;23
26;F;2015;Maïa;26
5;M;2017;Selyan;5
86;F;2018;Ava;86
10;F;2015;Adélaïde;10
5;F;2020;Liza;5
5;F;2021;Keyla;5
23;M;2019;Ruben;23
5;F;2015;Maïna;5
96;M;2017;Simon;96
58;F;2018;Aya;58
10;M;2015;Aïdan;10
5;F;2020;Marilou;5
5;F;2021;Marnie;5
20;M;2019;Timéo;20
5;M;2015;Massyl;5
45;F;2017;Sophia;45
15;F;2018;Carla;15
6;M;2015;Alistair;6
5;F;2020;Rahma;5
5;F;2021;Michelle;5
19;F;2019;Claire;19
34;M;2015;Matthieu;34
23;M;2017;Tiago;23
9;F;2018;Caroline;9
18;F;2015;Anaé;18
217;F;2021;Louise;217
5;M;2021;Abdou;5
18;F;2019;Chiara;18
6;M;2015;Mayeul;6
6;F;2017;Yaël;6
5;F;2018;Celia;5
5;F;2015;Avril;5
207;F;2021;Alma;207
5;M;2021;Andrei;5
18;F;2019;Océane;18
6;F;2015;Meriam;6
8;M;2017;Yahya;8
12;F;2018;Cléa;12
31;M;2015;Aylan;31
178;M;2021;Joseph;178
5;M;2021;Aymeric;5
16;F;2019;Manel;16
6;M;2015;Merlin;6
7;F;2018;Ada;7
9;F;2018;Coumba;9
5;M;2015;Boris;5
68;M;2021;Aylan;68
5;M;2021;Dante;5
16;F;2019;Safiya;16
5;M;2015;Miguel;5
20;M;2018;Alban;20
5;M;2018;Doron;5
5;F;2015;Chaïma;5
59;F;2021;Céleste;59
5;M;2021;Filip;5
14;F;2019;Andrea;14
17;F;2015;Mona;17
18;F;2018;Amy;18
34;M;2018;Edouard;34
21;M;2015;Diego;21
58;M;2021;Valentin;58
5;M;2021;Livio;5
13;M;2019;Mickaël;13
18;F;2015;Neyla;18
14;M;2018;Andréa;14
5;F;2018;Eileen;5
19;F;2015;Dina;19
57;F;2021;Clara;57
5;M;2021;Makan;5
13;F;2019;Georgia;13
108;M;2015;Noah;108
22;M;2018;Anton;22
58;F;2018;Elena;58
7;F;2015;Dune;7
55;F;2021;Luna;55
5;M;2021;Massyl;5
13;F;2019;Maëva;13
5;F;2015;Noha;5
33;M;2018;Aylan;33
7;F;2018;Eliana;7
8;F;2015;Éline;8
55;M;2021;Ali;55
13;F;2019;Mariame;13
76;M;2015;Nolan;76
21;F;2018;Bianca;21
5;F;2018;Elyana;5
6;M;2015;Elyes;6
53;M;2021;Lucien;53
12;M;2019;Bilal;12
5;M;2015;Prince;5
6;M;2018;Blaise;6
6;M;2018;Eyad;6
9;M;2015;Eric;9
49;M;2021;Marin;49
12;F;2019;Amélia;12
105;M;2015;Rayan;105
17;F;2018;Cassandre;17
5;M;2018;Eyal;5
131;M;2015;Ethan;131
42;M;2021;Henri;42
12;F;2019;Eline;12
71;F;2015;Romy;71
6;F;2020;Léone;6
